kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,handWingIndex,birdBodyMassLog,birdDietVend,birdDietVect,birdDietFish,birdDietVunk,birdWataroundsurfForStrat,birdFruitDiet,birdInvDiet,birdNectDiet,birdPlantDiet,birdScavDiet,birdSeedDiet,birdVertDiet,birdAerialForStrat,birdNearWaterForStrat,birdCanopyForStrat,birdGroundForStrat,birdMidHiForStrat,birdUnderForStrat,birdPrefHabitat,birdHabitatScore,categoryThreatMMA,categoryThreatIUCN,birdForStrarRef
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,12,11,2019,201911121511_CN7,CN07,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,9,11,2019,201911090751_CN8,CN08,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,11,11,2019,201911110811_CN8,CN08,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,13,11,2019,201911130701_CN8,CN08,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,14,11,2019,201911140741_CN8,CN08,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,8,11,2019,201911081721_CN8b,CN08,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,11,11,2019,201911110711_CN9,CN09,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,12,11,2019,201911120701_CN9,CN09,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,13,11,2019,201911130701_CN9,CN09,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,9,11,2019,201911091741_CN9b,CN09,sound record - bird song identification by specialist,,,,13.36075998,1.541579244,0,10,0,0,0,0,90,0,0,0,0,,0,,0,0,20,80,,1,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,11,11,2019,201911111041_CN10,CN10,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,,7,11,2019,201911070711_CN11,CN11,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,6,11,2019,201911061501_CN13,CN13,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,7,11,2019,201911071211_CN13,CN13,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,10,11,2019,201911100721_CN13,CN13,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Furnariidae,,,Automolus,,,rufipileatus,von Pelzeln,1859,Automolus rufipileatus von Pelzeln 1859,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,,11,11,2019,201911110741_CN14,CN14,sound record - bird song identification by specialist,,,,,,,,,,,,,,,,,,,,,,,,,,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,8,11,2019,744,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,9,11,2019,745,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,7,11,2019,746,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,7,11,2019,747,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,8,11,2019,748,CN06,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,8,11,2019,749,CN06,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,10,11,2019,750,CN07,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,7,11,2019,751,CN10,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,8,11,2019,752,CN10,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,,7,11,2019,753,CN11,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,8,11,2019,201911080721_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,8,11,2019,201911081401_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,11,11,2019,201911111501_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,11,11,2019,201911111501_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,11,11,2019,201911111501_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,12,11,2019,201911120721_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,12,11,2019,201911120721_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,12,11,2019,201911121501_CN1,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,6,11,2019,201911061621_CN1b,CN01,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,201911071201_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,201911071201_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,8,11,2019,201911080741_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,11,11,2019,201911110711_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,11,11,2019,201911111151_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,11,11,2019,201911111151_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,12,11,2019,201911121521_CN3,CN03,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,9,11,2019,201911091431_CN4,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,10,11,2019,201911100921_CN4,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,10,11,2019,201911100921_CN4,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,10,11,2019,201911101251_CN4,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,12,11,2019,201911120711_CN4,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,12,11,2019,201911120821_CN4,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,11,11,2019,201911111601_CN4b,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,11,11,2019,201911111601_CN4b,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,11,11,2019,201911111601_CN4b,CN04,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,9,11,2019,201911091211_CN6,CN06,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,9,11,2019,201911091211_CN6,CN06,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,10,11,2019,201911101651_CN6b,CN06,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,10,11,2019,201911100731_CN7,CN07,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,13,11,2019,201911130931_CN7,CN07,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,13,11,2019,201911130931_CN7,CN07,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
Animalia,Chordata,Aves,,Psittacidae,,,Brotogeris,,,chrysoptera,Linnaeus,1766,Brotogeris chrysoptera Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,13,11,2019,201911130751_CN8,CN08,sound record - bird song identification by specialist,,,,38.61257116,1.736396502,0,0,0,0,0,70,0,0,0,0,30,,0,,20,30,30,20,,1,LC,LC,
