kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,butflyHostFamily,butflyHostGenera,butflyHostRef,butflyBlemishWing,butflyBodySize,butflyCamouflage,butflyEyeSize,butflyForeWingLength,butflyForeWingWidth,butflyHindWingLength,butflyHindWingWidth,butflyIridescence,butflyProboscisLength,categoryThreatMMA,categoryThreatIUCN
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalinae,,Historis,,,acheronta,Fabricius,1775,Historis acheronta Fabricius 1775,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,canopy,11,11,2019,ITV23125,CN09,attractive bait,,,,1,1,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,21.98,1,3.11,41.56,20.47,25.33,30.05,0,17.82,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalinae,,Historis,,,odius,Fabricius,1775,Historis odius Fabricius 1775,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,canopy,12,11,2019,ITV23152,CN08,attractive bait,,,,3,3,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,31,1,3.29,59.21,38.04,34.7,36.91,0,23.91,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danainae,,Hypothyris,,,ninonia,Hu?bner,1806,Hypothyris ninonia Hu?bner 1806,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,31,3,2022,ITV44014,CN05,attractive bait,,,,1,1,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,16.48,0,1.42,26.82,14.64,17.43,14.81,0,8.5,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Satyrinae,,Magneuptychia,,,ocnus,Butler,1867,Magneuptychia ocnus Butler 1867,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,canopy,12,11,2019,ITV23062,CN14,attractive bait,,,,1,1,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",1,9.2,1,1.13,18.05,12.58,14.24,13.88,0,1.99,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Charaxinae,,Memphis,,,acidalia,Hu?bner,1819,Memphis acidalia Hu?bner 1819,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,canopy,16,5,2022,ITV44081,CN14,attractive bait,,,,1,1,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,15.88,1,2.22,24.67,20.49,18.98,22.07,0,8.88,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Charaxinae,,Memphis,,,moruus,Fabricius,1775,Memphis moruus Fabricius 1775,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,canopy,8,11,2019,ITV23084,CN14,attractive bait,,,,5,12,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,16.35,1,2.23,28.71,18.05,20.53,22.75,0,8.15,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Charaxinae,,Memphis,,,polycarmes,Fabricius,1775,Memphis polycarmes Fabricius 1775,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.174531,-50.37667,,,608,canopy,9,11,2019,ITV23142,CN02,attractive bait,,,,5,12,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,15.98,1,2.24,29.02,20.39,20.86,21.78,0,5.42,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Charaxinae,,Mesoprepona,,,pheridamas,Cramer,1777,Mesoprepona pheridamas Cramer 1777,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,8,11,2019,-,CN06,attractive bait,,,,1,1,"Furtado, E. (2001). Prepona pheridamas pheridamas (Cramer) e seus estágios imaturos (Lepidoptera, Nymphalidae, Charaxinae). Revista brasileira de Zoologia, 18, 689-694.",0,18.59,1,2.24,34.74,22.17,25.58,25.25,1,17.31,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Satyrinae,,Morpho,,,achilles,Linnaeus,1758,Morpho achilles Linnaeus 1758,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,understory,12,5,2022,ITV44057,CN13,attractive bait,,,,10,35,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",1,23.76,1,2.62,69.23,46.71,50.94,48.81,1,16.63,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Satyrinae,,Morpho,,,helenor,Cramer,1776,Morpho helenor Cramer 1776,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,11,11,2019,ITV23070,CN05,attractive bait,,,,2,13,"Nascimento, A. R., Malinov, I. K., Freire Jr, G., Freitas, A. V. L., & Diniz, I. R. (2020). The Temporal Dynamics of Two Morpho Fabricius, 1807 Species (Lepidoptera: Nymphalidae) are Affected Differently by Fire in the Brazilian Savanna. Environmental Entomology, 49(6), 1449-1454.",1,18.59,1,2.66,60.98,38.61,41.1,25.25,1,12.29,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Satyrinae,,Morpho,,,menelaus,Linnaeus,1758,Morpho menelaus Linnaeus 1758,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,understory,30,3,2022,ITV44027,CN08,attractive bait,,,,5,8,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",1,24.63,1,2.56,79.27,49.84,57.41,54.84,1,13.58,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,11,11,2019,ITV23076,CN03,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,17.32,1,2.05,34.99,21.06,26.55,24.16,0,13.17,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,9,11,2019,ITV23082,CN05,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,20.95,1,2.18,32.1,20.29,24.41,21.88,0,6.18,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,12,11,2019,ITV23073,CN06,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,19.91,1,2.42,31.72,20.82,22.87,24.86,0,12.75,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,12,11,2019,ITV23074,CN06,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,16.79,1,2.07,29.75,18.97,22.68,22.48,0,13.37,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,understory,8,11,2019,ITV23067,CN11,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,19.57,1,2.44,30.48,21.4,23.86,26.34,0,11.78,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,understory,12,11,2019,ITV23134,CN11,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,19.49,1,2.21,32.09,21.5,22.25,24.56,0,13.47,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,batesii,C. & R. Felder,1860,Nessaea batesii C. & R. Felder 1860,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,understory,16,5,2022,ITV44061,CN11,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",,,,,,,,,,12.77,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,obrinus,Linnaeus,1758,Nessaea obrinus Linnaeus 1758,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,understory,9,11,2019,ITV23058/ITV23157,CN01,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,18.77,1,2.12,34.6,21.15,25.55,25.09,0,10.37,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,obrinus,Linnaeus,1758,Nessaea obrinus Linnaeus 1758,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,understory,13,11,2019,ITV23060,CN01,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,17.35,1,1.88,31.48,19.59,23.98,23.21,0,12.96,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,obrinus,Linnaeus,1758,Nessaea obrinus Linnaeus 1758,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,understory,9,11,2019,ITV23096,CN01,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,18.96,1,2.27,31.49,20.45,22.77,23.84,0,12.25,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,obrinus,Linnaeus,1758,Nessaea obrinus Linnaeus 1758,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,understory,13,11,2019,ITV23138,CN01,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,17.43,1,2.18,35.44,21.94,27.39,22.41,0,10.54,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,obrinus,Linnaeus,1758,Nessaea obrinus Linnaeus 1758,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.174531,-50.37667,,,608,understory,9,11,2019,ITV23114,CN02,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,19,1,2.41,36.4,21.77,26.72,26.66,0,14.09,NE,NE
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,,Nessaea,,,obrinus,Linnaeus,1758,Nessaea obrinus Linnaeus 1758,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.174531,-50.37667,,,608,understory,13,11,2019,ITV23145,CN02,attractive bait,,,,1,2,"Beccaloni, G.W., Hall, S.K., Viloria, A.L. & Robinson, G.S. (2007) Host-plants of the Neotropical Butterflies: A Catalogue / Catálogo de las Plantas Huésped de las Mariposas Neotropicales. S.E.A., RIBES-CYTED, The Natural History Museum & Instituto Venezolano de Investigaciones Científicas",0,19.62,1,2.39,37.49,22.62,27.96,29.71,0,14.19,NE,NE
