kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,beeAttractScent,beeBodyWeight,beeCropPol,beeITDist,beeMaxComDist,beeMaxHomDist,beeMaxForDist,beeNesting,beeNestLoc,beeNestType,beeSociality,beeTipHomDist,beeWingLoad,beekeepSp,categoryThreatMMA,categoryThreatIUCN,beekeepRef
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,27.7,76,412,understory,10,11,2019,CNU_213,CN06,Scent_trap,,,,,162.4455439,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,26.2,75,384,understory,13,11,2019,CNU_267,CN09,Scent_trap,,,,,162.6955383,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,1,4,2022,CN-942,CN09,Scent_trap,,,,,160.1023589,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,1,4,2022,CN-943,CN09,Scent_trap,,,,,161.4308898,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,1,4,2022,CN-1024,CN09,Scent_trap,,,,,172.6812115,yes,6.65,19.9998504,25.50454958,13.9054954,cavity,renter,,semi_social,10.58248774,4.4541,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,27.8,71,625,understory,13,11,2019,CNU_309,CN10,Scent_trap,,,,,161.370046,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,27.8,71,625,understory,13,11,2019,CNU_310,CN10,Scent_trap,,,,,161.553762,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,27.8,71,625,understory,13,11,2019,CNU_311,CN10,Scent_trap,,,,,162.8813432,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,4,4,2022,CN-913,CN12,Scent_trap,,,,,141.701487,yes,6,15.01362921,18.0408547,10.96134488,cavity,renter,,semi_social,7.581695773,4.0199,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Apeulaema),,cingulata,Fabricius,1804,Eulaema cingulata Fabricius 1804,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-844,CN14,Scent_trap,,,,,162.080997,yes,6.4,17.97338046,22.41825436,12.72606918,cavity,renter,,semi_social,9.346208724,4.2871,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Eulaema),,meriana,Olivier,1789,Eulaema meriana Olivier 1789,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,25.1,78,680,understory,13,11,2019,CNU_34,CN02,Scent_trap,,,,,182.4300921,yes,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,semi_social,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Eulaema),,meriana,Olivier,1789,Eulaema meriana Olivier 1789,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,25.8,HI,680,understory,1,4,2022,CN-966,CN02,Scent_trap,,,,,192.422459,yes,7,23.07455507,30.31098172,15.65711591,cavity,renter,,semi_social,12.49705974,4.6879,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Eulaema),,meriana,Olivier,1789,Eulaema meriana Olivier 1789,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,25.8,HI,680,understory,1,4,2022,CN-967,CN02,Scent_trap,,,,,193.3367685,yes,7,23.07455507,30.31098172,15.65711591,cavity,renter,,semi_social,12.49705974,4.6879,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Eulaema),,meriana,Olivier,1789,Eulaema meriana Olivier 1789,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,24,68,692,understory,13,11,2019,CNU_136,CN03,Scent_trap,,,,,182.2231801,yes,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,semi_social,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Eulaema),,meriana,Olivier,1789,Eulaema meriana Olivier 1789,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,24,68,692,understory,13,11,2019,CNU_137,CN03,Scent_trap,,,,,182.8453462,yes,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,semi_social,11.37611294,4.5543,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossini,Eulaema,(Eulaema),,meriana,Olivier,1789,Eulaema meriana Olivier 1789,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,24.6,83,692,understory,27,3,2022,CN-772,CN03,Scent_trap,,,,,182.2008591,yes,6.8,21.28309819,27.49318157,14.64175431,cavity,renter,,semi_social,11.37611294,4.5543,no,NE,NE,
